Label,Len,Message
1,17,【探探应用】哇！2小时内又有3个妹子喜欢了你，最近的才0.7公里，还不快戳 l.tantanapp.com/i 看看？回T退订
1,15,亲爱的冒险家，8月8日14:00《我的世界》中国版PC Java版不限号测试正式开启，无需激活码即可进入。诚邀您和您的小伙伴一起回家，新加入的小伙伴还有惊喜福利等着你哦！游戏下载地址： mc.163.com 。回TD退订【网易】
1,12,【ofo】周一至周日ofo小黄车免费骑，你骑车ofo帮你来买单，赶快去骑车吧~退订TD
1,19,【亚马逊】KU喊你来读书啦，5元电子书券轻松得！悟空传、人民的名义、情人等畅销书等你来读！戳 amazon.cn/ku1744 退订回复TD
1,19,【网易】亲爱的严选会员，恭喜你获得1项会员专享福利(夏季冰饮特别福利)：6瓶日本波子汽水直减29已放入你的账户，限时2天有效> u.163.com/crm618　回复TD退订
1,5,尊敬的客户：欢迎您来到上海，如需帮助请拨打客服热线10010或登录 wap.10010.com，优惠订购机票酒店请拨打116114。点击 https://dc.tt/zAeR 可领取联通用户专享滴滴大礼包，异地出行更省心。中国联通
1,9,"【北京联通】尊敬的用户,为满足您的流量使用需求，北京联通推出本地流量快餐日包，可选择5元1GB或10元3GB日包，相应地编辑RB5或RB10回复本条短信即可发起订购。订购结果以10010生效短信为准。订购成功立即生效，当日有效，同一档位日包每天最多可订购10次，订购流量仅限北京地区使用。具体规则详询10010."
1,5,【无卡支付 双倍积分】就在今天！周三使用招行信用卡进行无卡支付交易，享双倍积分。网上交易、扫码支付等都参加活动。别忘了下周一起至掌上生活领取奖励积分呐！戳 cmbt.cn/nZu 查看活动详情。[招商银行]
1,15,【摩拜单车】摩拜破百城，全橙免费骑。今天起至本周日，骑摩拜全国免费， 更有22亿福利等你来抢。免费福利关注微信(摩拜单车中国) TD退订
1,12,【ofo】西城交警提示您：骑车上路，请严格遵守道路交通安全法，守灯、循线、各行其道、文明礼让。请自觉将共享自行车停放在非机动车停车区域，坚守行人优先通行的原则。<西城交通支队、西城交通委宣>退订回T
1,19,【网鱼网咖】支付宝送网费啦！戳 t.cn/RSHPqZt 在支付宝一键关联您网鱼会员卡，享首充50送20，余额查询等更多功能！退订回N
1,5,尊敬的客户：欢迎您来到安徽，如需帮助请拨打客服热线10010或登录wap.10010.com，优惠订购机票酒店请拨打116114。点击https://dc.tt/zAeR 可领取联通用户专享滴滴大礼包，异地出行更省心。中国联通
1,5,尊敬的客户：欢迎您来到江苏，如需帮助请拨打客服热线10010或登录wap.10010.com，优惠订购机票酒店请拨打116114。点击https://dc.tt/zAeR可领取联通用户专享滴滴大礼包，异地出行更省心。中国联通
1,20,【网易】最后1天！新品<美国雷明登制造商>电动剃须刀2折价！送上专享8折卡：DX618，马上进入：u.163.com/ks ，回复TD退订
1,10,感谢致电格林豪泰快捷酒店，地址南京龙蟠路187号，您的满意是我们的追求，我们将竭诚为您服务！预订热线57898998期待您的光临！
1,5,【携程网】您已注册成为携程会员，验证邮箱可获200积分和返现特权。更多优惠点击http://m.ctrip.com/m/c12 下载App
1,8,【上海联通】畅视业务限时0元体验！优酷、沃视频、乐视等众多客户端免流量看标清视频。速戳http://changshi.wo.cn，玩视频，更畅爽！详询10010。
1,9,湖州正在争创全国文明城市，您的到来让城市多一份文明，湖州因您更美丽！【市创建办】
1,16,【京东】京东会员，发烧治愈单品，全品类200减20，500减40，还能叠加支付券哦→ dc.jd.com/jYbkQQ 京东精选，抢券立减！ 回复BK退订
1,18,"【大众点评】五一出游倒计时，您身边的景点低至9元，点击再领领「63元红包」！速戳 dpurl.cn/nrd/11875 退订回复TD
"
1,5,【携程网】出行提示：上海04月30日晴，19-29度。空气轻度污染，请注意防护。最好的旅途必有美食相伴，打开携程app点击“美食林”得惊喜。携程祝您旅行更幸福！
1,5,【东方航空】欢迎乘坐东航MU2019航班，诚邀您在五天内登录 pssp.ceair.com 网站参与满意度测评，分享您的乘机体验。
1,14,【有票】优惠券已送到，萌萌哒有票君在有票等你哟！您是约，还是约呢~，仅限有票APP客户端使用。
1,12,【ofo】小黄车已进驻全球100座城市啦。为感谢您的支持与厚爱，即日起至5月7日全国用车免费，还有翻5倍的100元现金红包等你抢～td退
1,12,【每日优鲜】你不知道？！每日优鲜最近大促，全场水果零食满99减80！下单2小时送到家，要买赶紧领券！t.cn/RijVmEq 退订回复T
1,16,【娱票儿】周杰伦2017“最强地表”世界巡回演唱会-南昌站，将于5月7日11:18开启预售。微信购票（顺丰包邮）：微信-我-钱包-电影演出赛事-演出票 退订回TD
1,5,温馨提示：截至05月07日24时，您当月累计使用流量130.1MB。其中：【国内流量】已使用130.1MB，剩余1.971GB。【省内流量】已使用0.0MB，剩余1.000GB。 点击进入 http://wap.10010.com 查询详情。
1,12,"【大麦网】人声的绝妙,Drop的变幻,Alan Walker联手K-391嗨爆Linx：http://www.urlpp.com/lu22"
1,9,"【北京联通】尊敬的用户,为满足您的流量使用需求，北京联通推出本地流量快餐日包，可选择5元1GB或10元3GB日包，相应地编辑RB5或RB10回复本条短信即可发起订购。订购结果以10010生效短信为准。订购成功立即生效，当日有效，同一档位日包每天最多可订购10次，订购流量仅限北京地区使用。具体规则详询10010."
1,15,【锤子科技】尊敬的用户，您好。锤子科技 2017 春季新品发布会将于今天 19:30 开始，届时欢迎前往锤子科技官方商城 http://t.tt 观看本次发布会的现场直播。退订回复TD
1,5,尊敬的用户，上海联通送您500M免费本地流量。微信关注“上海联通”（微信号：SHWOLXF）回复“新人礼”参与活动，指定用户首次绑定即可领取，流量本月到账，限本月使用，不可结转。
1,14,"【网易】（考拉海购）您账户内的10元“520大礼包-99减10”券今天就要过期啦，小考拉为您精选了全球热门好货，再不来就被抢光啦！ 立刻下载APP去抢购吧！ https://app.kaola.com/,回复TD退订"
1,11,手机/iPad上门换屏、换电池、维修不开机，原厂配件有质保。询价http://t.cn/R6Uy2r3 或微信关注E换屏，退订回N【E换屏】
1,5,【10010温馨提醒】尊敬的用户，联通短信营业厅现推出积分兑换话费活动，100积分可兑换1元话费，回复“JF空格金额”(如JF 5)至10018立即兑换。更多199积分优惠兑换农商行10元代金券等好礼请登录联通手厅APP或积分商城省份专区（ http://jf.10010.com  ）期待您10分满意的评价和推荐。
1,5,流量日提醒（不含日流量包及国际、台港澳流量），截至6月6日24时，您当月套餐内流量全国已用0MB，剩余1000MB；因部分产品不参与流量结转，最终结转流量请以实际到账为准。若需进一步查询流量使用情况，可登陆http://www.ishwap.com/u/yjcx
1,8,"6月重磅福利-联通携手喜马拉雅嗨翻66会员日:喜马拉雅会员,最高2GB联通全国流量免费领取>>http://bank.wo.cn/xmly_sh"
1,5,流量日提醒（不含日流量包及国际、台港澳流量），截至6月7日24时，您当月套餐内流量全国已用0MB，剩余1000MB；因部分产品不参与流量结转，最终结转流量请以实际到账为准。若需进一步查询流量使用情况，可登陆http://www.ishwap.com/u/yjcx
1,16,【网易】亲爱的严选会员，恭喜你获得1项会员专享福利(夏季懒人免费福利)：5条<屈臣氏制造商>纯棉免洗内裤已放入你的账户，限时3天有效> u.163.com/crm618　回复TD退订
1,8,超级QQ-等级加速，快人一步根据黄金等级不同最高可以获得2.0倍加速（本信息属业务提醒，以保障您能正常使用超级QQ服务）
1,18,【星美票务】9.9元起看真人版《攻壳机动队》！寡姐少佐全能开挂超酷炫！ https://at.umeng.com/yWfiOz TD退订
1,17,【华住酒店集团】下个APP抽新人红包，订积分加倍房吧！ http://t.cn/Rt8MNTM
1,12,东方红智逸沪港深定期开放混合基金（004278）招商银行4月10日代销上线。债券为底，股票增收，初始比例3:7，股票投资不超过50%；3年运作周期，每年开放1次赎回；同类产品东方红睿逸2015年6月成立以来收益12.4%，产品拟满15亿比例配售，详情请咨询您的客户经理（数据来源wind，截止2017.3.31，历史收益不代表未来，投资需谨慎）[回@5TD退订短信][招商银行]
1,20,【天猫】UnderArmour：强不可挡！订单满1200且包含指定巨石强森等商品，送《速8》电影票2张 tb9.cn/uqbyWm 退订回N
1,12,【有货】近期网购诈骗频发，有犯罪分子通过以商品需召回为由，要求您提供财务账户、密码以实施诈骗。建议您尽快修改账户密码，确保账户安全 t.cn/RiOQoqB TD退
1,8,超级QQ-想让你的QQ升级更快吗想24小时都在线超级QQ可以帮你实现（本信息属业务提醒，以保障您能正常使用超级QQ服务）
1,15,【百秀】仅需90秒！一键清洗除蛋白！3N隐形眼镜自动清洗器领券后仅149元，给你真正的健康： c.tb.cn/c.0JXqO ，退订回复TD
1,20,"【天猫】UnderArmour：UA运动恢复睡衣""上市，灵感源自生物陶瓷技术，汤姆·布雷迪的恢复秘诀 tb9.cn/jP6Acc 退订回N"""
1,13,4.10-16京东英语节，买学生平板送电子词典！最高12期免息！要想成绩好，下手要趁早 dc.jd.com/NuwSQQ 回BK退订【京东】
1,19,【每日优鲜】听说你也是吃货一枚，这张80元（满99用）券送你。优质水果生鲜2小时极速送达，想吃戳我 t.cn/RisCGeA 退订回T
1,12,【ofo】明日起至本周日（4.14-4.16），小黄车免费！再忍受最后一次的晚高峰，小黄车周末免费助你出游。退订TD
1,12,【有货】初夏新番力作，Stussy全线上新！潮流势不可挡，大胆换起来！ t.cn/RiOQoqB  TD退订
1,16,有快递！30元优惠券已到账，春暖花开人更美，千款美甲美容上新，全场29起 https://lnk0.com/x5MRZt 退订回T【河狸家】
1,17,【HTCVIVE】有一种福利，叫做Viveport订阅服务，现在送你免费用一个月，戳  wpwz.cn/4PHtE  回TD退
1,11,欢迎您成为宜家俱乐部会员！您的卡号是6275980336728483268。上海北蔡商场每周二会员半价日：全场主餐半价、指定产品半价、提货服务半价、瑞典食品屋8.5折。【宜家俱乐部】
1,12,【ofo】周末免费骑继续中～周末春光正好，骑小黄逛逛你爱的这座城吧。TD退
1,14,【有货】送您70元优惠券~仅限3天！春季潮品全线上新，潮流装备轻松get t.cn/RiOgh17 TD退订
1,16,"【大麦网】51小长假不出国门也能去非洲草原!炫目舞美,视听震撼,带你重回那生生不息的草原感受狮子王的一路成长!“HAKUNA MATATA!购票上大麦网上海站。"
1,15,【ofo】4.21-4.23小黄车免费啦！举头已觉千山绿，骑上小黄赏春光去喽。退订td
1,15,【天猫超市】亲，好久没有见到您，天猫超市特送您“1分钱拿赠品”专享福利，7天内有效，点击查看：cx.tmall.com 回td退订
1,12,【当当】21-23号书香节图书、百货每满200减100，上不封顶，美妆食品低至7.9元，玩具低至1元 dwz.cn/5OzuUd 回TD退订
1,18,【饿了么】周末懒人好时光，给你的身体减减压！E点便利满70减10元，更多好货请戳→ http://ele.to/SRxGBV 回TD 退订
1,11,您收到沃邮箱团队发来的邮件：好礼就要任性送！分享沃特刊赢话费~ 点 http://a.mswo.cn/JWDxvjK 参与
1,12,【滴滴顺风车】滴滴顺风车发福利，送你1张10元顺风车出行券。上下班通勤坐顺风车，经济舒适又有趣。4月25-28日北京订单可用，退订回复TD
1,15,【百度糯米】亲，30元起看《驴得水》《破阵子》《思奔》等零差评荒诞喜剧！即日起4剧轮番上演！笑弹已上膛，就等你啦~ dwz.cn/5Q75qy 退订回TD
1,8,沃邮箱用户专享：沃家总管5元500M通用流量，订购当即生效，速速来抢！点击http://a.mswo.cn/r3MxZaQ 参与。
1,12,听说你也是吃货一枚，喏，送您一张满99减80券。优质水果生鲜2小时极速送达，想吃戳我 t.cn/RJe10J5 退订回TD【每日优鲜】
1,17,【HTCVIVE】为什么变白了？答案在这：  wpwz.cn/4EfFL  回TD退
1,14,您已获得白条闪付开通资格！开通送200元礼包，可享5元还款券等优惠！查看 sq.jd.com/QhCPUa 回N退订【京东金融】
1,16,【大麦网】薛之谦全国巡演火热开启中，来大麦app“首页－福利”板块可免费得薛之谦“爱的替身”定制抱枕！没什么原因，这一切都是为了世界和平！http://t.cn/R2KoSCW  退订回复TD
1,14,【大麦网】百老汇殿堂级原版音乐剧《魔法坏女巫》（Wicked）上海站首演场今日正式开票！订票：http://www.urlpp.com/vn
1,15,您于3月18日7:47成功开通微信免密支付业务，下次支付车费即可使用。【滴滴出行】
1,20,【天猫】UnderArmour：安德玛芯片跑鞋公开发售！一双可以提供跑步建议，反馈身体状况的跑鞋： tb9.cn/wtDA5Y 退订回N
1,16,"【飞猪提醒】您在购买的  ,确认码184957896482于2017-03-18 16:19已经核销成功2份,还剩0份.如有疑问,请联系卖家:  .更多精彩尽在飞猪客户端,订单详情及更多优惠  ,飞猪服务热线 4001688688 ."
1,17,【ofo】免费周接力，3月20日～24日（周一到周五）上海地区用车免费！记得和家人朋友分享这个好消息哦！退订TD
1,17,【糖糖屋】亲爱哒~我们相恋30天的纪念日到咯~浪漫不是烛光晚餐而是我愿将私房钱全部上缴，10元券已经转到你的账户了，拿去随便花！退订回复N
1,17,【ofo】ofo日订单过千万，成为继淘宝、滴滴、美团之后第四家订单过千万的互联网平台。为感谢你对我们的支持和厚爱，我们本周免费继续，走你～退订TD
1,19,【有货】啥都不说，来点实际的~为您奉上100元专享券。搜罗春夏新品讨好你，下单立享8折早鸟价！随我来 t.cn/RiO8J73 TD退
1,16,【淘票票】您已获得1张代金券，60分钟内登录淘票票APP领取有效，最高50元，查看 https://tb.cn/LSKevXx
1,16,【星美票务】9.9元起看史上最大金刚手撕巨兽，戳 https://at.umeng.com/D0Hfey 登岛一探究竟，回TD退订
1,14,【共佰单车】您于2017/3/26 4:50:28成功充值押金199元。
1,15,【ofo】本周末免费持续进行中！上海下周一到周四（3月27－30日）骑车统统免费，更多福利关注微信“ofo上海”退订TD
1,12,好消息，招行明星理财周周发进取型107109隆重扩容！好产品，莫错过！3月28日10:00公开抢购，10万起，截至17年3月23日今年以来年化表现4.33%！每周二开放，申赎灵活！投资稳健！历史业绩不代表未来，理财非存款投资须谨慎，可详询95555或各网点。[回@5TD退订短信][招商银行]
1,5,您账户8759（设备卡号1015）于03月28日17:23线上支付人民币55.00，Apple Pay，饿了么（外卖）[招商银行]
1,14,送你「30元现金」去踏春 https://lnk0.com/Jd8MZp 春季仙女美容美甲仅9.9元起，YSL口红免费送。回T退订【河狸家】
1,17,【ofo】小黄车周末免费骑，陪你一起迎接人间四月天！3月31日-4月2日，全国小黄车周五到周日免费骑三天！春风十里，小黄陪你～退订TD
1,17,【优酷土豆】最后一天！14.9元续费会员！宝强喜剧《大闹天竺》会员专享，性感舞娘柳岩色诱王大锤！猛戳 t.cn/R6pRORi 回复TD退订
1,15,【众安保险】众安保险保障了您2017年01月期间的1次飞行，行程累计延误了50分钟，特赠最低5元话费。微信关注公众号“马上飞”回复“95”领用哦！如有疑问请致电400-999-9595。每个新用户限领1个红包哦！退订回TD
1,13,【网易】尊敬的严选会员王子扬，你有一项会员专享严选周年庆福利将于4.6到期，请及时领取> https://m.you.163.com/act/pub/w7dTPja1dZ.html?from=web_pd_huiyuan_libao_5回复TD退订
1,17,【ofo】本周五至周日（4月7日－9日），全国小黄车免费骑！周末去浪，离不开免费的小黄！更多福利关注微信号“ofo上海”退订TD
1,12,【有货】春夏型品VIP价全开启~更有折上满399减50，最高立减100！你的情敌已经在买了，你还在等什么！ t.cn/RiOQNbF TD退
1,5,7日12时解除空气重污染橙色预警，国I、国II排放标准轻型汽油车、建筑垃圾车、渣土运输车、砂石运输车等重型车辆7日12时后恢复至常态交通管理措施。
2,8,联通验证码：694813，你正在激活哔哩哔哩卡专属流量免费服务，输入验证码即享哔哩哔哩客户端专属流量免费
2,15,"【腾讯科技】您的验证码是:607293,该验证码用于同步助手手机验证"
2,5,校验码673913，你正在使用支付宝，需要进行校验，请勿向任何人提供您收到的短信校验码【支付宝】
2,15,【Airbnb】您的爱彼迎安全码是934394
2,15,【Airbnb】您的爱彼迎安全码是2749，请勿在手机上分享这个编码。如果您没有申请安全码，为了保护您的爱彼迎账号，请立刻更改账号密码。
2,12,【腾讯王卡】您的腾讯应用宝王卡专区验证码是637702，请在页面中提交验证码完成验证。 回复TD退订。
2,12,【腾讯王卡】您的腾讯应用宝王卡专区验证码是196093，请在页面中提交验证码完成验证。 回复TD退订。
2,12,【luckin coffee】验证码 ：796739，10分钟后即失效，赶紧和luckin打个招呼吧！
2,12,"验证码:339883。尊敬的客户，感谢您使用腾讯王卡斗鱼直播免流服务，请使用本机号码验证，谢谢。【腾讯王卡】
"
2,15,"【腾讯科技】694978，来自\鱼眼咖啡\""小程序的验证码，十分钟内有效。"""
2,20,【快如科技】您的验证码是：571671，5 分钟内有效。
2,15,【美团网】822810（注册验证码，请完成验证），如非本人操作，请忽略本短信。
2,14,【腾讯科技】266244（QQ注册验证码），请在20分钟内完成注册。如非本人操作，请忽略。
2,15,你的确认码是 015839。回复TD退订【英富必】
2,17,【微博】你正在修改微博帐号的手机号码信息，验证码：449211。10分钟内有效
2,17,【微博】432988（微博登录验证码），此验证码只用于登录你的微博，提供给他人可能导致微博被盗，请勿转发。
2,17,【微博】942637（微博登录验证码），此验证码只用于登录你的微博，提供给他人可能导致微博被盗，请勿转发。
2,16,【微博】请输入验证码596889完成手机验证(5分钟内有效)。如非本人操作请忽略。
2,17,【微博】验证码：081917。此验证码只用于登录微博验证身份，请勿转发他人，10分钟内有效。
2,17,【微博】验证码：224170。此验证码只用于受信任设备上登录微博，请勿转发他人，10分钟内有效。
2,17,【百度】验证码：204021 。您正在使用注册功能，该验证码仅用于身份验证，请勿泄露给他人使用。
2,5,【腾讯王卡】 您的随机码是：348339
2,12,【腾讯王卡】+您的随机码是：348339
2,19,【网易云音乐】1885 您的网易云音乐验证码，有效时间为10分钟，请尽快验证
2,20,【微博】你正在修改微博帐号的手机号码信息，验证码：075174。10分钟内有效
2,20,【微博】你正在修改微博帐号的手机号码信息，验证码：075174。10分钟内有效
2,20,【微博】你正在修改微博帐号的手机号码信息，验证码：075174。10分钟内有效
2,20,【快如科技】您的验证码是：200023，5 分钟内有效。
2,20,【快如科技】您的验证码是：870381，5 分钟内有效。
2,14,【迅雷网络】短信登录验证码: 500656，可用于临时登录，打死不能泄漏，您可在aq.xunlei.com设置或修改正式登录密码。
2,14,【肯德基自助点餐】620631（动态验证码），请在30分钟内填写。
2,16,【阿里云】校验码109163，您正在申请注册阿里云帐号，需要进行校验。请勿泄漏您的校验码。
2,16,【阿里巴巴】您正在绑定支付宝，验证码987089，请在15分钟内按页面提示提交验证码，切勿将验证码泄露于他人。
2,16,【阿里巴巴】您正在修改安全邮箱，验证码218788，请在15分钟内按页面提示提交验证码，切勿将验证码泄露于他人。
2,5,你正在找回支付宝登录密码，验证码7210，泄露验证码会影响资金安全。唯一热线：95188【支付宝】
2,13,【摩天轮票务】验证码：4700，10分钟内有效。请勿向他人泄露，如非本人操作请忽略。
2,5,【铁路客服】验证码666272，30分钟内有效，如非本人操作请忽略。
2,12,(金鼎轩·南北菜·亚运村店)验证码: 2907。感谢您使用扫码点菜，祝您用餐愉快。回复TD退订【米客互联】
2,16,【淘票票】2018-05-18 21:30华昕红星电影世界上海张江绿地店4号厅《寂静之地》已购票成功。座位：4排7座序列号：238289、验证码：662568请使用序列号和验证码在影院取票机或柜台取票，如有问题致电淘宝客服：0571-88157838
2,16,【子弹短信】您的验证码是：708713 ，5 分钟内有效。
2,20,【熊猫注册】验证码406017，您正在注册成为熊猫加速器用户，感谢您的支持！
2,8,联通验证码：178543，你正在开通 WO+腾讯视频流量包月套餐，输入验证码即享超值流量包
2,18,【小米】3098(登录/注册小米帐号验证码)请勿转发，转发将导致帐号被盗。本验证码5分钟有效。注册后将绑定此安全手机。
2,12,验证码为263614，您正在激活绑定QQ音乐免流量服务，2分钟内有效，请勿向他人透露此验证码。【腾讯王卡】
2,14,【绿地缤纷广场】欢迎来到张江绿地缤纷广场，验证码为137779，加入缤纷荟、享受会员福利！绿地缤纷广场5月18日，盛大开业！
2,12,【腾讯王卡】您的腾讯应用宝王卡专区验证码是744030，请在页面中提交验证码完成验证。 回复TD退订。
2,15,【腾讯视频】020266 腾讯视频VIP验证码
2,15,【腾讯视频】020266 腾讯视频VIP验证码
2,15,【腾讯视频】020266 腾讯视频VIP验证码
2,16,【华住会】WIFI动态验证码：231778(5分钟内有效)。如非本人操作，请忽略本短信
2,14,"【飞常准】您的验证码为：952252,该验证码有效时间为5分钟,如非本人操作,请忽略此短信"
2,15,【TOGO途歌】5488本次的验证码，请于5分钟内完成验证。
2,12,【ofo】验证码为：9677请在1分钟之内输入
2,17,【小米】验证码：680035，有效期5分钟。为保证安全，请勿透露给任何人。
2,15,【CSDN身份验证】感谢您使用CSDN手机注册功能，您的验证码为：38432316
2,16,【即刻App】验证码991935。你正在即刻进行手机号验证，15分钟内有效，请勿提供给他人。
2,16,【淘票票】2018-03-23 12:45华昕红星电影世界上海张江绿地店2号厅《环太平洋：雷霆再起》已购票成功。座位：5排9座序列号：628131、验证码：173791请使用序列号和验证码在影院取票机或柜台取票，如有问题致电淘宝客服：0571-88157838
2,15,验证码为124409（切勿将验证码告知他人），请在页面中输入完成验证，如有问题请点击ihelp.jd.com联系京东客服【京东】
2,15,验证码为536305（切勿将验证码告知他人），请在页面中输入完成验证，如有问题请点击ihelp.jd.com联系京东客服【京东】
2,13,【美团网】309620（登录验证码，请完成验证），如非本人操作，请忽略本短信。
2,20,【Metro大都会】Metro大都会验证码680201，您正在进行身份验证，打死不要告诉别人哦！
2,20,【卡乐星】验证码058655，您正在绑定卡乐星，若非本人操作，请勿泄露。
2,18,【新浩艺】您的卡号是:110108199710044810，验证码是:785413。
2,13,【上海交通卡公司】欢迎使用上海交通卡APP，您的验证码是9812，请在页面填写验证码完成验证。
2,13,【上海交通卡公司】欢迎使用上海交通卡APP，您的验证码是2609，请在页面填写验证码完成验证。
2,13,【北京一卡通】验证码为538499，您正在进行短信登录，验证码有效期为2分钟，请勿泄露。
2,13,【北京一卡通】验证码为758365，您正在进行短信登录，验证码有效期为2分钟，请勿泄露。
2,13,【上海交通卡公司】欢迎使用上海交通卡APP，您的验证码是2444，请在页面填写验证码完成验证。
2,13,【麦当劳】您的验证码为814784，请于5分钟内填写。如非本人操作，请忽略本短信
2,14,【小米】1727(登录/注册小米帐号验证码)请勿转发，转发将导致帐号被盗。本验证码5分钟有效。注册后将绑定此安全手机。
2,17,【小米】小米网订单信息修改确认验证码：800720，小米客服绝不会索取此验证码，为保证您的账户安全，切勿告诉他人
2,15,【快手科技】093960快手验证码，15分钟内有效，仅用于重置密码，请勿告知他人。
2,14,【快手科技】602803快手验证码，15分钟内有效，仅用于添加常用设备，请勿告知他人。
2,16,【OKADAYA】验证码：8928。请您在2分钟内使用该验证码。谢谢！
2,20,【WeHotel】验证码：616155，为确保账号安全，请勿泄露此验证码。
2,15,"验证码: 983232,如非本人操作请忽略！【GoFun出行】"
2,16,"【王府中_】您好,您的验证码为661765,[请勿向任何人提供您收到的短信验证码]"
2,15,【滴滴出行】(8991)滴滴出行验证码
2,19,【腾讯科技】此短信仅用于微信登录安全验证。请勿转发或者告知他人。（536770）微信验证码。如果不是您本人操作，请忽略本条短信。
2,15,【知物】您的验证码为：8915，请于30分钟内完成验证；为了保障账号安全，请勿转发验证码给他人。
2,11,Telegram code 85542
2,5,您正在申请招商银行一闪通(Apple Pay)，短信验证码：294059，该一闪通绑定的一卡通尾号为：8759，请保密并确认本人操作！[招商银行]
2,14,【斗鱼直播】验证码：201163，本验证码有效时间5分钟，请勿告知他人。
2,10,【百度】您在百度请求的验证码是：399586
2,5,尊敬的用户，您的临时验证码为:9283。请输入该验证码继续完成业务！[中国国航]
2,15,"验证码: 973858,如非本人操作请忽略！【GoFun出行】"
2,5,【吉祥航空】您注册验证码为842724，3分钟内输入有效。为了保证安全，请勿向他人泄漏。
2,12,"【驴妈妈】入园凭证(辅助码): 77081064 ,(二维码链接): http://t.zhiyoubao.com/t/j2UrQz ,您的订单60567982已支付成功。蜈支洲岛一价全包“玩赚”蜈支洲岛 - 成人票，份数：2，包含人数2成人。取票时间：8:00～15:30（最后上岛时间为16:00），游玩时间：2018-02-23，取票地点：蜈支洲岛基地大门，进门左手边大棚报名处，入园方式：1.  请您凭确认短信及身份证、辅助码至蜈支洲岛基地大门，进门左手边大棚报名处换票入园（短信含有辅助码） 。客服电话0898-95071699(免长话费)。锦秀通&驴妈妈"
2,20,您的领英验证码为 602356。[PIN]
2,12,【网易云音乐】4376 您的网易云音乐验证码，有效时间为10分钟，请尽快验证
2,12,"验证码:5210,您正在进行开播实名认证【KilaKila-原红豆Live】,20分钟内有效【新浪】"
2,5,校验码782488，您正在使用支付宝，需要进行校验，【请勿向任何人提供您收到的短信校验码】【支付宝】
2,20,【别样APP】您注册「别样」的验证码为6510。此验证码将在30分钟后失效。
2,15,【腾讯科技】844257（设备锁验证码），用于QQ10*******3登录的设备验证，请勿转发。如不想接收此类短信，请回复T退订
2,14,【SoulApp】欢迎加入Soul星球，您的验证码是：159913
2,17,"【EVCARD】您的验证码:163843,欢迎使用EVCARD服务。如果非本人操作,请忽略。"
2,17,"【EVCARD】您的验证码:563525,欢迎使用EVCARD服务。如果非本人操作,请忽略。"
2,12,【ofo】验证码为：5166请在1分钟之内输入
2,16,【华住会】WIFI动态验证码：738816(5分钟内有效)。如非本人操作，请忽略本短信
2,15,【有货】验证码：3117，该验证码可用于登录或注册，10分钟内有效；如非您本人操作，可忽略本消息。
2,10,【百度】您在百度请求的验证码是：183373
2,12,您的验证码：527875，有效时间30分钟。【雷神】
2,12,您的验证码：407574，有效时间30分钟。【雷神】
2,16,【网易】您的验证码为：431744，请在30分钟内输入验证，逾期后您需要重新获取一个验证码--UU加速器
2,8,联通验证码：893090，你正在激活哔哩哔哩卡专属流量免费服务，输入验证码即享哔哩哔哩客户端专属流量免费
2,16,【天眼查】你好， 你的验证码是：660403，有效时间3分钟
2,15,【大疆创新】您的注册验证码: 608412，请5分钟内完成验证。
2,11,Telegram code 54887
2,15,【触宝电话】您的验证码为[2943]，请不要泄露给任何人
2,5,付款校验码853494，您正在使用支付宝付款1.00元。【请勿向任何人提供您收到的短信校验码】【支付宝】
2,5,"021257(支付验证码,请勿泄露),您尾号6534的光大银行卡正开通微信支付【微信支付】"
2,20,Candy code 214355[LNKD]
2,13,验证码：931747(请勿泄漏)，您于15:31通过腾讯信用验证个人手机号码，请勿转发。[财付通]
2,20,【大麦网】967509（动态验证码），请在10分钟内填写，请勿泄漏
2,15,【大众点评】验证码：930217（大众点评排号验证码，如非本人操作，请忽略本短信）
2,13,【美味不用等】验证码：3206请及时验证
2,17,【千库网】千库网身份验证，验证码520462，打死都不要告诉别人哦！随时随地，收藏素材，触发灵感，访问千库网移动版m.588ku.com
2,20,【天行】验证码:693313(安全验证码，请勿泄露)
2,14,【OKCoin】尊敬的用户，您正在使用手机号码注册账户，验证码：676965请勿向任何人包括客服提供验证码 。
2,14,【OKCoin】尊敬的用户，您正在修改资金密码，验证码：925718请勿向任何人包括客服提供验证码 。
2,14,【OKCoin】尊敬的用户，您正在绑定安全邮箱，验证码：201948请勿向任何人包括客服提供验证码 。
2,15,【BTC网】508106  使用此验证码验证
2,20,【票牛网】244376 验证码仅用户快速登录使用，请勿转发。
2,15,【点个赞官网商城】您的注册验证码是2082
2,5,验证码：874385，验证码有效期为5分钟，您正在参加中国联通下载手厅有礼活动，请妥善保管您的验证码，请勿将验证码泄露给他人。
2,5,145494(登录随机码) ，感谢您使用网上营业厅【中国联通】
2,12,145494(登录随机码)+，感谢您使用网上营业厅【中国联通】
2,18,【肯德基自助点餐】您已下单成功！取餐号为5731，请准时到门店（金科）凭取餐号取餐，谢谢！
2,8,验证码：096112，网易用户，您正在使用手机帐号登入服务[验证码告知他人将导致帐号被盗，请勿泄露]【网易】
2,17,【熊猫注册】验证码510426，您正在注册成为熊猫加速器用户，感谢您的支持！
2,5,719564，短信验证码5分钟内有效【中国联通】
2,12,719564，短信验证码5分钟内有效【中国联通】
2,5,435177(登录随机码) ，感谢您使用网上营业厅【中国联通】
